datetime,CO2,T,solrad,Tout,occ,dpos,vpos
2018-04-04 08:00:00,615.520009358724,294.72272737676445,364.3733317057292,284.15,14.533333333333333,0.0,13.165266241346087
2018-04-04 08:30:00,888.8685738699777,294.0166667938232,396.05332946777344,283.65,18.7,0.0,19.396681455465462
2018-04-04 09:00:00,1168.7314278738838,294.5833330790202,112.35999806722005,282.65,19.7,0.0,1.9607843160629272
2018-04-04 09:30:00,1311.0399932861328,295.129999923706,95.68000030517578,282.65,20.033333333333335,0.0,1.9607843160629272
2018-04-04 10:00:00,990.719988141741,294.1018518801088,194.32000223795572,282.65,40.266666666666666,0.0,29.575163662433624
2018-04-04 10:30:00,1457.645717075893,295.25000010899134,65.33333333333333,282.65,39.43333333333333,0.0,7.385620931784312
2018-04-04 11:00:00,1709.2266642252605,295.8099998474121,80.34666442871094,282.15,40.1,0.0,7.385620931784312
2018-04-04 11:30:00,1906.5599975585938,296.24999990463255,82.02666727701823,282.15,36.56666666666667,0.0,7.385620931784312
2018-04-04 12:00:00,1315.7415583683894,295.40882350697234,87.68000030517578,283.65,33.733333333333334,0.0,3.529411768913269
2018-04-04 12:30:00,1524.3733520507812,296.75000010899134,190.34666442871094,283.65,34.7,0.0,3.529411768913269
2018-04-04 13:00:00,1516.0888807508682,296.4499999182565,188.7199961344401,283.65,32.0,0.0,3.529411768913269
2018-04-04 13:30:00,1845.394287109375,297.65,275.0933329264323,283.65,29.966666666666665,0.0,3.529411768913269
2018-04-04 14:00:00,1300.693339029948,296.1152173415474,370.02667236328125,284.65,23.933333333333334,0.0,3.529411768913269
2018-04-04 14:30:00,1060.400016784668,297.3500000293438,263.67999267578125,284.65,26.233333333333334,0.0,3.529411768913269
2018-04-04 15:00:00,1476.5714460100446,298.04999993642167,98.0,284.65,26.233333333333334,0.0,3.529411768913269
2018-04-04 15:30:00,1607.4666544596355,298.4499998728434,45.0,283.65,8.666666666666666,0.0,3.529411768913269
2018-04-04 16:00:00,1213.4400177001953,298.2249998092651,11.0,282.65,0.0,0.0,3.529411768913269
2018-04-04 16:30:00,848.9600016276041,297.85000012715653,5.5,282.65,0.0,0.0,3.529411768913269
2018-04-04 17:00:00,741.8514229910714,297.5999998092651,5.5,281.54999961853025,0.0,0.0,3.529411768913269
2018-04-04 17:30:00,674.4320068359375,297.35000012715653,5.5,280.54999961853025,0.0,0.0,3.529411768913269
2018-04-04 18:00:00,629.5771484375,297.15,5.5,279.54999961853025,0.0,0.0,3.529411768913269
2018-04-04 18:30:00,574.7200012207031,296.5071428571428,5.5,281.04999961853025,0.3,45.09803771972656,3.529411768913269
2018-04-04 19:00:00,502.34666442871094,296.0000000635783,5.5,282.54999961853025,0.0,19.60784339904785,3.529411768913269
2018-04-04 19:30:00,491.0400034586589,296.4499998728434,5.5,282.54999961853025,0.0,19.60784339904785,3.529411768913269
2018-04-04 20:00:00,492.0533396402995,296.65,5.5,281.54999961853025,0.0,19.60784339904785,3.529411768913269
2018-04-04 20:30:00,504.1599985758464,296.65,5.5,281.54999961853025,0.0,19.60784339904785,3.529411768913269
2018-04-04 21:00:00,512.5333404541016,296.7500003814697,5.5,281.54999961853025,0.0,19.60784339904785,3.529411768913269
2018-04-04 21:30:00,535.6159912109375,296.65,5.5,280.54999961853025,0.0,19.60784339904785,3.529411768913269
2018-04-04 22:00:00,540.3733418782552,296.65,5.5,279.04999961853025,0.0,19.60784339904785,3.529411768913269
2018-04-04 22:30:00,559.5999908447266,296.65,5.5,279.04999961853025,0.0,19.60784339904785,3.529411768913269
2018-04-04 23:00:00,600.0,296.65,5.5,279.04999961853025,0.0,45.09803771972656,3.529411768913269
2018-04-04 23:30:00,606.7733256022135,296.65,5.5,278.0449999809265,0.0,45.09803771972656,3.529411768913269
2018-04-05 00:00:00,538.6666666666666,296.65,5.5,278.0449999809265,0.9666666666666667,45.09803771972656,3.529411768913269
2018-04-05 00:30:00,585.8133239746094,296.65,5.5,278.0449999809265,0.3,45.09803771972656,3.529411768913269
2018-04-05 01:00:00,692.1066589355469,296.54999961853025,5.5,279.04999961853025,0.0,0.0,3.529411768913269
2018-04-05 01:30:00,568.4114292689732,296.54999961853025,5.5,279.04999961853025,0.0,0.0,3.529411768913269
2018-04-05 02:00:00,526.9866739908854,296.4499992370605,5.5,278.0449999809265,0.0,0.0,3.529411768913269
2018-04-05 02:30:00,512.1600036621094,296.4499992370605,5.5,278.0449999809265,0.0,0.0,3.529411768913269
2018-04-05 03:00:00,497.17332967122394,296.35000076293943,5.5,277.54000034332273,0.0,0.0,3.529411768913269
2018-04-05 03:30:00,498.1866709391276,296.35000076293943,5.5,277.54000034332273,0.0,0.0,3.529411768913269
2018-04-05 04:00:00,482.55999755859375,296.35000076293943,5.5,278.54999961853025,0.0,0.0,3.529411768913269
2018-04-05 04:30:00,486.91199951171876,296.20000019073484,5.5,278.0449999809265,0.03333333333333333,0.0,3.529411768913269
2018-04-05 05:00:00,491.6266682942708,296.05000025431315,5.5,278.0449999809265,1.0333333333333334,19.60784339904785,3.529411768913269
2018-04-05 05:30:00,479.87200317382815,295.54999961853025,8.5,277.54000034332273,1.9333333333333333,19.60784339904785,3.529411768913269
2018-04-05 06:00:00,509.22666931152344,295.35000012715653,28.0,278.54999961853025,16.2,19.60784339904785,3.529411768913269
2018-04-05 06:30:00,657.0880126953125,295.04999961853025,185.04000091552734,280.04999961853025,26.0,45.09803771972656,3.529411768913269
2018-04-05 07:00:00,646.1866658528646,295.15,41.333333333333336,281.54999961853025,26.3,45.09803771972656,3.529411768913269
