datetime,CO2,T,solrad,Tout,occ,dpos,vpos
2018-04-08 10:00:00,462.0159973144531,294.96666660308836,589.0133260091146,295.04999961853025,0.9333333333333333,19.607843137254903,4.593837542193277
2018-04-08 10:30:00,457.08799438476564,294.4499992370605,603.6266682942709,294.38333295186357,0.8333333333333334,19.607843137254903,4.593837542193277
2018-04-08 11:00:00,454.5279968261719,294.2500003814697,615.0400187174479,293.04999961853025,0.9666666666666667,19.607843137254903,4.593837542193277
2018-04-08 11:30:00,453.04000091552734,294.35000012715653,611.52001953125,292.04999961853025,1.0,19.607843137254903,4.593837542193277
2018-04-08 12:00:00,448.0533396402995,294.4999994277954,588.9599914550781,292.04999961853025,0.8,19.607843137254903,4.593837542193277
2018-04-08 12:30:00,442.6666717529297,294.5999998092651,583.0399780273438,292.04999961853025,0.9666666666666667,19.607843137254903,4.593837542193277
2018-04-08 13:00:00,450.68800659179686,294.4999994277954,516.0533243815104,292.04999961853025,1.0,19.607843137254903,4.593837542193277
2018-04-08 13:30:00,450.826665242513,294.4499992370605,468.63999938964844,292.04999961853025,0.9,19.607843137254903,4.593837542193277
2018-04-08 14:00:00,454.0799987792969,294.4833333333333,415.0399983723958,292.04999961853025,1.0,19.607843137254903,4.593837542193277
2018-04-08 14:30:00,447.8933359781901,294.2500003814697,293.73333231608075,292.04999961853025,0.8666666666666667,19.607843137254903,4.593837542193277
2018-04-08 15:00:00,453.06666564941406,294.45000019073484,265.7066701253255,291.04999961853025,1.0,19.607843137254903,4.593837542193277
2018-04-08 15:30:00,453.3866678873698,294.3499998092651,183.03999837239584,290.04999961853025,0.9666666666666667,19.607843137254903,4.593837542193277
2018-04-08 16:00:00,449.8559997558594,294.2166669209798,105.01333109537761,289.04999961853025,1.0,19.607843137254903,4.705882549285889
2018-04-08 16:30:00,448.05333455403644,293.95000019073484,67.5,288.04999961853025,0.2,19.607843137254903,14.039215660095214
2018-04-08 17:00:00,439.413330078125,294.04999961853025,24.333333333333332,288.04999961853025,0.0,0.0,26.86274528503418
2018-04-08 17:30:00,442.6133321126302,293.9,0.0,287.04999961853025,0.0,0.0,46.86274480819702
2018-04-08 18:00:00,446.46400146484376,293.65,0.0,286.04999961853025,0.0,0.0,79.13165310450962
2018-04-08 18:30:00,445.65333557128906,293.65,0.0,286.04999961853025,0.0,0.0,98.82353101457868
2018-04-08 19:00:00,452.85333760579425,293.65,0.0,285.04999961853025,0.0,0.0,98.82353101457868
2018-04-08 19:30:00,458.9866689046224,293.61666653951005,0.0,285.04999961853025,0.0,0.0,98.82353101457868
2018-04-08 20:00:00,456.3733317057292,294.03000030517575,0.0,284.04999961853025,0.0,0.0,87.78711482456752
2018-04-08 20:30:00,453.0559997558594,294.03000030517575,0.0,284.04999961853025,0.0,0.0,70.98039093017579
2018-04-08 21:00:00,453.247998046875,294.20000019073484,0.0,283.04999961853025,0.0,0.0,61.372549057006836
2018-04-08 21:30:00,452.2666727701823,294.04999961853025,0.0,282.04999961853025,0.0,0.0,65.29411697387695
2018-04-08 22:00:00,448.64000244140624,293.9,0.0,282.04999961853025,0.0,0.0,79.43977573939732
2018-04-08 22:30:00,454.7200012207031,293.7500003814697,0.0,282.04999961853025,0.0,0.0,96.17646980285645
2018-04-08 23:00:00,454.6666666666667,293.65,0.0,282.04999961853025,0.0,0.0,96.17646980285645
2018-04-08 23:30:00,465.856005859375,293.54999961853025,0.0,282.04999961853025,0.0,0.0,96.17646980285645
2018-04-09 00:00:00,470.46400146484376,293.4499992370605,0.0,282.04999961853025,0.0,0.0,96.17646980285645
2018-04-09 00:30:00,465.9199981689453,293.4499992370605,0.0,282.04999961853025,0.0,0.0,96.17646980285645
2018-04-09 01:00:00,472.53333536783856,293.54999961853025,0.0,282.04999961853025,0.0,0.0,96.17646980285645
2018-04-09 01:30:00,474.02667236328125,293.54999961853025,0.0,282.04999961853025,0.0,0.0,96.17646980285645
2018-04-09 02:00:00,476.3733266194661,293.65,0.0,282.04999961853025,0.0,0.0,96.17646980285645
2018-04-09 02:30:00,472.3199971516927,293.65,0.0,282.04999961853025,0.0,0.0,96.17646980285645
2018-04-09 03:00:00,472.3733317057292,293.54999961853025,0.0,282.04999961853025,0.0,0.0,96.17646980285645
2018-04-09 03:30:00,469.2800038655599,293.65,0.0,282.04999961853025,0.0,0.0,96.17646980285645
2018-04-09 04:00:00,461.88799438476565,293.4999994277954,0.0,282.04999961853025,0.0,0.0,96.17646980285645
2018-04-09 04:30:00,449.7279968261719,292.7666667938232,0.0,283.04999961853025,0.0,0.0,96.17646980285645
2018-04-09 05:00:00,450.7200012207031,292.35000012715653,6.0,282.04999961853025,0.9,19.607843137254903,96.17646980285645
2018-04-09 05:30:00,465.06666564941406,293.34999999999997,8.5,283.04999961853025,0.03333333333333333,19.607843137254903,96.17646980285645
2018-04-09 06:00:00,465.22666931152344,293.81666666666666,33.666666666666664,284.04999961853025,0.0,0.0,98.6274528503418
2018-04-09 06:30:00,477.4933369954427,293.7500003814697,24.333333333333332,284.04999961853025,0.0,0.0,98.6274528503418
2018-04-09 07:00:00,485.81333414713544,293.8499998092651,126.0,285.04999961853025,0.06666666666666667,0.0,97.2549057006836
2018-04-09 07:30:00,525.2266743977865,294.3499998092651,213.41333516438803,287.04999961853025,6.866666666666666,19.607843137254903,80.35294189453126
2018-04-09 08:00:00,634.4533386230469,294.9,364.63999430338544,289.04999961853025,14.1,45.09803921568628,33.94957971572876
2018-04-09 08:30:00,634.9333292643229,295.0166667938232,435.67999267578125,290.04999961853025,12.4,45.09803921568628,1.4379085103670757
2018-04-09 09:00:00,608.8533325195312,294.7500003814697,340.05332438151044,289.04999961853025,13.966666666666667,45.09803921568628,1.4379085103670757
2018-04-09 09:30:00,606.464013671875,294.7500003814697,318.0799967447917,288.54999961853025,11.033333333333333,45.09803921568628,1.4379085103670757
2018-04-09 10:00:00,678.0266520182291,295.0833330790202,293.7066701253255,287.04999961853025,36.166666666666664,70.19607843137256,1.4379085103670757
2018-04-09 10:30:00,773.2266642252604,295.4833333333333,258.0266621907552,287.04999961853025,39.46666666666667,70.19607843137256,1.4379085103670757
2018-04-09 11:00:00,769.152001953125,295.7500003814697,224.66666666666666,287.04999961853025,33.166666666666664,70.19607843137256,1.4379085103670757
2018-04-09 11:30:00,744.2133382161459,296.0166667938232,392.586664835612,287.04999961853025,40.166666666666664,70.19607843137256,1.4379085103670757
2018-04-09 12:00:00,750.933339436849,296.2500003814697,583.3600056966146,288.04999961853025,38.2,70.19607843137256,1.4379085103670757
2018-04-09 12:30:00,730.368017578125,296.2500003814697,628.0533243815104,288.04999961853025,36.2,70.19607843137256,1.4379085103670757
2018-04-09 13:00:00,709.653330485026,296.2500003814697,313.9733378092448,287.04999961853025,33.666666666666664,70.19607843137256,1.4379085103670757
2018-04-09 13:30:00,655.9085693359375,296.04999961853025,375.6800028483073,287.04999961853025,14.033333333333333,45.09803921568628,1.4379085103670757
2018-04-09 14:00:00,531.7333374023438,295.7500003814697,381.1199951171875,287.04999961853025,1.0333333333333334,19.607843137254903,1.4379085103670757
2018-04-09 14:30:00,461.3866678873698,295.4166664123535,271.0400034586589,287.04999961853025,0.0,0.0,1.4379085103670757
2018-04-09 15:00:00,458.34666442871094,295.54999961853025,179.73333231608072,285.9400009155273,0.0,0.0,1.4379085103670757
2018-04-09 15:30:00,467.2640014648438,295.87000007629393,89.68000030517578,285.9400009155273,0.0,0.0,1.4379085103670757
2018-04-09 16:00:00,476.32000223795575,296.4499992370605,43.0,284.9400009155273,0.0,0.0,1.4379085103670757
2018-04-09 16:30:00,474.02667236328125,296.35000076293943,29.666666666666668,284.9400009155273,0.0,0.0,1.4379085103670757
2018-04-09 17:00:00,469.1200002034505,296.2500003814697,0.0,283.3499998092651,0.0,0.0,1.4379085103670757
2018-04-09 17:30:00,465.3866678873698,296.15,0.0,281.8499998092651,0.0,0.0,1.4379085103670757
2018-04-09 18:00:00,454.34666442871094,296.04999961853025,0.0,280.8499998092651,0.0,0.0,1.4379085103670757
2018-04-09 18:30:00,462.8799997965495,295.6833334604899,0.0,279.8499998092651,0.0,0.0,1.4379085103670757
2018-04-09 19:00:00,502.7200063069661,295.7249998092651,0.0,279.8499998092651,0.0,0.0,1.4379085103670757
2018-04-09 19:30:00,498.98667399088544,295.7249998092651,0.0,278.8499998092651,0.0,0.0,1.4379085103670757
2018-04-09 20:00:00,467.456005859375,295.85000076293943,0.0,277.8499998092651,0.0,0.0,1.4379085103670757
2018-04-09 20:30:00,454.847998046875,295.70000019073484,0.0,277.8499998092651,0.0,0.0,1.4379085103670757
2018-04-09 21:00:00,444.85333251953125,295.54999961853025,0.0,276.7500003814697,0.0,0.0,1.4379085103670757
2018-04-09 21:30:00,435.8399963378906,295.54999961853025,0.0,276.7500003814697,0.0,0.0,1.4379085103670757
2018-04-09 22:00:00,433.856005859375,295.4499992370605,0.0,276.7500003814697,0.0,0.0,1.4379085103670757
2018-04-09 22:30:00,434.02666727701825,295.4499992370605,0.0,275.74999990463255,0.0,0.0,1.4379085103670757
2018-04-09 23:00:00,428.6933339436849,295.4499992370605,0.0,276.2500001430511,0.0,0.0,1.4379085103670757
2018-04-09 23:30:00,432.000005086263,295.4499992370605,0.0,276.2500001430511,0.0,0.0,1.4379085103670757
2018-04-10 00:00:00,433.8559997558594,295.4499992370605,0.0,276.2500001430511,0.0,0.0,1.4379085103670757
2018-04-10 00:30:00,432.4479919433594,295.35000076293943,0.0,276.2500001430511,0.0,0.0,1.4379085103670757
2018-04-10 01:00:00,427.51999918619794,295.35000076293943,0.0,276.2500001430511,0.0,0.0,1.4379085103670757
2018-04-10 01:30:00,421.9733378092448,295.2500003814697,0.0,276.2500001430511,0.0,0.0,1.4379085103670757
2018-04-10 02:00:00,427.36000061035156,295.2500003814697,0.0,276.2500001430511,0.0,0.0,1.4379085103670757
2018-04-10 02:30:00,428.6933288574219,295.2500003814697,0.0,276.2500001430511,0.0,0.0,1.4379085103670757
2018-04-10 03:00:00,428.6933288574219,295.2500003814697,0.0,276.2500001430511,0.0,0.0,1.4379085103670757
2018-04-10 03:30:00,422.6666666666667,295.2500003814697,0.0,276.2500001430511,0.0,0.0,1.4379085103670757
2018-04-10 04:00:00,430.8799997965495,295.2500003814697,0.0,276.2500001430511,0.0,0.0,1.4379085103670757
2018-04-10 04:30:00,445.38666280110675,295.0999998092651,0.0,276.8499998092651,0.0,0.0,1.4379085103670757
2018-04-10 05:00:00,444.9600016276042,294.80000057220457,0.0,277.8499998092651,1.4666666666666666,19.607843137254903,1.4379085103670757
2018-04-10 05:30:00,458.40000406901044,294.7500003814697,0.0,277.4250000953674,5.633333333333334,19.607843137254903,1.4379085103670757
2018-04-10 06:00:00,658.0571419852121,294.9,35.666666666666664,277.4250000953674,46.766666666666666,57.64705882352941,1.4379085103670757
2018-04-10 06:30:00,854.0800069173177,295.2500003814697,52.333333333333336,278.95000019073484,48.13333333333333,85.09803921568628,1.4379085103670757
2018-04-10 07:00:00,803.7333374023438,294.7500000635783,73.01333363850911,277.95000019073484,51.53333333333333,85.09803921568628,7.450980345408122
2018-04-10 07:30:00,864.548566545759,294.54999961853025,162.69332885742188,278.95000019073484,56.766666666666666,100.0,0.7843137383460999
2018-04-10 08:00:00,794.0266520182291,294.74999990463255,201.70665995279947,280.45000019073484,40.766666666666666,70.19607843137256,1.5686274766921997
2018-04-10 08:30:00,779.1999918619791,294.9999994277954,407.35999552408856,281.95000019073484,46.43333333333333,70.19607843137256,1.5686274766921997
2018-04-10 09:00:00,738.4533284505209,294.9999994277954,355.0399983723958,281.95000019073484,40.666666666666664,70.19607843137256,1.5686274766921997
2018-04-10 09:30:00,687.1466674804688,295.20000019073484,568.3200073242188,282.95000019073484,27.9,70.19607843137256,1.5686274766921997
2018-04-10 10:00:00,643.8400065104166,295.2499997456868,424.4266662597656,282.95000019073484,31.233333333333334,45.09803921568628,1.5686274766921997
2018-04-10 10:30:00,673.9199930826823,295.28333384195963,441.06667073567706,282.45000019073484,30.8,45.09803921568628,1.5686274766921997
2018-04-10 11:00:00,726.2719970703125,295.37499990463255,432.10666910807294,282.45000019073484,31.3,70.19607843137256,1.5686274766921997
2018-04-10 11:30:00,690.9866536458334,294.9999994277954,546.0266723632812,282.45000019073484,32.96666666666667,70.19607843137256,1.5686274766921997
2018-04-10 12:00:00,636.0,295.06428565979,650.3999938964844,282.45000019073484,27.166666666666668,45.09803921568628,1.5686274766921997
2018-04-10 12:30:00,686.537126813616,295.15,469.066650390625,282.45000019073484,31.866666666666667,45.09803921568628,1.5686274766921997
2018-04-10 13:00:00,711.4239990234375,295.61666653951005,405.65333048502606,282.45000019073484,16.566666666666666,45.09803921568628,1.5686274766921997
2018-04-10 13:30:00,610.82666015625,295.5999998092651,400.10666910807294,282.45000019073484,1.4,45.09803921568628,1.5686274766921997
2018-04-10 14:00:00,477.4399980817522,295.4166664123535,351.3066711425781,282.45000019073484,0.0,9.803921568627452,1.5686274766921997
2018-04-10 14:30:00,458.55999755859375,295.7249998092651,306.2933349609375,282.45000019073484,0.0,9.803921568627452,1.5686274766921997
2018-04-10 15:00:00,466.62400512695314,295.80000057220457,149.33333333333334,281.95000019073484,0.0,9.803921568627452,1.5686274766921997
2018-04-10 15:30:00,470.84800415039064,295.5999998092651,186.66666666666666,281.95000019073484,0.0,9.803921568627452,1.5686274766921997
2018-04-10 16:00:00,472.3733367919922,295.70000019073484,119.36000061035156,281.95000019073484,0.0,9.803921568627452,1.5686274766921997
2018-04-10 16:30:00,465.76000213623047,295.9499992370605,48.0,281.95000019073484,0.0,9.803921568627452,1.5686274766921997
2018-04-10 17:00:00,464.53333536783856,295.95000019073484,9.333333333333334,280.95000019073484,0.0,9.803921568627452,1.5686274766921997
2018-04-10 17:30:00,467.52000122070314,295.7500003814697,9.333333333333334,279.8499998092651,0.0,9.803921568627452,1.5686274766921997
2018-04-10 18:00:00,460.53333536783856,295.9250000953674,9.333333333333334,279.8499998092651,0.0,9.803921568627452,1.5686274766921997
2018-04-10 18:30:00,436.86400146484374,296.2500003814697,9.333333333333334,278.8499998092651,0.0,9.803921568627452,1.5686274766921997
2018-04-10 19:00:00,437.81333414713544,296.15,9.333333333333334,277.8499998092651,0.0,9.803921568627452,1.5686274766921997
2018-04-10 19:30:00,434.826665242513,296.15,9.333333333333334,277.8499998092651,0.0,9.803921568627452,1.5686274766921997
2018-04-10 20:00:00,433.0133310953776,296.04999961853025,9.333333333333334,276.8499998092651,0.0,9.803921568627452,1.5686274766921997
2018-04-10 20:30:00,435.413330078125,295.9499992370605,9.333333333333334,276.8499998092651,0.0,9.803921568627452,1.5686274766921997
2018-04-10 21:00:00,431.52000427246094,295.9499992370605,9.333333333333334,276.8499998092651,0.0,9.803921568627452,1.5686274766921997
2018-04-10 21:30:00,436.26666768391925,295.80000057220457,9.333333333333334,276.8499998092651,0.0,9.803921568627452,1.5686274766921997
2018-04-10 22:00:00,431.67999877929685,295.80000057220457,9.333333333333334,275.8499998092651,0.0,9.803921568627452,1.5686274766921997
2018-04-10 22:30:00,429.6320007324219,295.65,9.333333333333334,275.8499998092651,0.0,9.803921568627452,1.5686274766921997
2018-04-10 23:00:00,425.173334757487,295.65,9.333333333333334,275.8499998092651,0.0,9.803921568627452,1.5686274766921997
2018-04-10 23:30:00,431.6800028483073,295.54999961853025,9.333333333333334,274.8499998092651,0.0,9.803921568627452,1.5686274766921997
2018-04-11 00:00:00,429.8666636149089,295.5999998092651,9.333333333333334,274.8499998092651,0.0,9.803921568627452,1.5686274766921997
2018-04-11 00:30:00,429.5466715494792,295.5999998092651,9.333333333333334,274.8499998092651,0.0,9.803921568627452,1.5686274766921997
2018-04-11 01:00:00,425.9199981689453,295.5999998092651,9.333333333333334,274.8499998092651,0.0,9.803921568627452,1.5686274766921997
2018-04-11 01:30:00,424.89599609375,295.5999998092651,9.333333333333334,274.8499998092651,0.0,9.803921568627452,1.5686274766921997
2018-04-11 02:00:00,425.4933319091797,295.5999998092651,9.333333333333334,273.65,0.0,9.803921568627452,1.5686274766921997
2018-04-11 02:30:00,425.97333272298175,295.4499992370605,9.333333333333334,273.65,0.0,9.803921568627452,1.5686274766921997
2018-04-11 03:00:00,425.4719970703125,295.2500003814697,9.333333333333334,273.65,0.0,9.803921568627452,1.5686274766921997
2018-04-11 03:30:00,428.7466684977214,295.04999961853025,9.333333333333334,273.65,0.0,9.803921568627452,1.5686274766921997
2018-04-11 04:00:00,441.81333414713544,295.30000057220457,9.333333333333334,274.31666666666666,0.0,9.803921568627452,1.5686274766921997
2018-04-11 04:30:00,436.53333536783856,295.4499992370605,9.333333333333334,274.31666666666666,0.0,9.803921568627452,1.5686274766921997
2018-04-11 05:00:00,437.36000061035156,295.15,22.5,274.31666666666666,0.03333333333333333,9.803921568627452,1.5686274766921997
2018-04-11 05:30:00,442.7199961344401,294.9499992370605,69.0,275.65,5.1,19.607843137254903,1.5686274766921997
2018-04-11 06:00:00,648.4114336286273,294.85000012715653,123.52000045776367,276.65,35.63333333333333,57.64705882352941,1.5686274766921997
2018-04-11 06:30:00,826.9866638183594,294.8000000953674,190.34666442871094,277.65,34.4,57.64705882352941,1.5686274766921997
2018-04-11 07:00:00,756.479990641276,295.49999990463255,265.3333384195964,278.65,43.06666666666667,57.64705882352941,1.5686274766921997
2018-04-11 07:30:00,775.1466674804688,295.7500003814697,332.3199971516927,278.65,42.46666666666667,57.64705882352941,1.5686274766921997
2018-04-11 08:00:00,759.0399983723959,295.9100002288818,426.4533284505208,279.65,41.0,57.64705882352941,1.5686274766921997
2018-04-11 08:30:00,757.0133463541666,295.9,504.7466532389323,280.65,37.06666666666667,57.64705882352941,1.5686274766921997
2018-04-11 09:00:00,744.8533223470052,295.9999994277954,583.0399780273438,280.65,35.13333333333333,57.64705882352941,1.5686274766921997
2018-04-11 09:30:00,708.6933186848959,295.9499992370605,614.0800170898438,281.65,27.033333333333335,57.64705882352941,1.5686274766921997
2018-04-11 10:00:00,730.3466796875,295.7100002288818,622.3999837239584,281.65,40.833333333333336,57.64705882352941,1.5686274766921997
2018-04-11 10:30:00,828.8000081380209,295.35000012715653,637.3333333333334,281.65,45.03333333333333,57.64705882352941,1.5686274766921997
2018-04-11 11:00:00,805.0133463541666,295.49285708836146,625.1199951171875,281.65,36.9,57.64705882352941,1.5686274766921997
2018-04-11 11:30:00,736.9600016276041,295.25,749.5466715494791,281.65,43.93333333333333,57.64705882352941,1.5686274766921997
2018-04-11 12:00:00,801.17333984375,295.9833333333333,777.5999959309896,281.65,36.8,57.64705882352941,1.5686274766921997
2018-04-11 12:30:00,812.9828491210938,296.35000012715653,596.3733317057291,281.65,35.8,57.64705882352941,1.5686274766921997
2018-04-11 13:00:00,762.7733357747396,296.15,532.6933186848959,282.65,24.433333333333334,57.64705882352941,1.5686274766921997
2018-04-11 13:30:00,646.1866658528646,295.9499998728434,463.35999552408856,282.65,11.633333333333333,45.09803921568628,1.5686274766921997
