datetime,CO2
2018-04-04 04:16:22,432.9599914550781
2018-04-04 04:21:23,465.9200134277344
2018-04-04 04:26:24,475.8399963378906
2018-04-04 04:31:24,466.8800048828125
2018-04-04 04:36:25,459.8399963378906
2018-04-04 04:41:26,470.7200012207031
2018-04-04 04:46:27,456.9599914550781
2018-04-04 04:51:28,457.9200134277344
2018-04-04 04:56:28,450.8800048828125
2018-04-04 05:01:29,469.760009765625
2018-04-04 05:06:30,464.9599914550781
2018-04-04 05:11:31,460.79998779296875
2018-04-04 05:16:32,459.8399963378906
2018-04-04 05:21:33,454.7200012207031
2018-04-04 05:26:33,465.9200134277344
2018-04-04 05:31:35,462.7200012207031
2018-04-04 05:36:36,469.760009765625
2018-04-04 05:41:37,470.7200012207031
2018-04-04 05:46:38,475.8399963378906
2018-04-04 05:51:39,466.8800048828125
2018-04-04 05:56:40,472.9599914550781
2018-04-04 06:01:41,486.7200012207031
2018-04-04 06:06:42,515.8400268554688
2018-04-04 06:11:44,574.719970703125
2018-04-04 06:12:59,604.7999877929688
2018-04-04 06:16:45,730.8800048828125
2018-04-04 06:20:31,838.4000244140625
2018-04-04 06:25:32,912.0
2018-04-04 06:30:33,862.719970703125
2018-04-04 06:35:34,806.4000244140625
2018-04-04 06:40:36,784.0
2018-04-04 06:45:37,789.760009765625
2018-04-04 06:50:38,798.719970703125
2018-04-04 06:55:40,804.47998046875
2018-04-04 07:00:41,807.6799926757812
2018-04-04 07:05:42,740.47998046875
2018-04-04 07:06:58,704.0
2018-04-04 07:11:59,721.9199829101562
2018-04-04 07:17:01,777.5999755859375
2018-04-04 07:22:02,793.5999755859375
2018-04-04 07:23:17,807.6799926757812
2018-04-04 07:28:18,824.9600219726562
2018-04-04 07:33:20,832.6400146484375
2018-04-04 07:38:21,828.7999877929688
2018-04-04 07:43:23,837.760009765625
2018-04-04 07:53:26,853.760009765625
2018-04-04 07:58:28,843.52001953125
2018-04-04 08:03:29,829.4400024414062
2018-04-04 08:08:31,797.4400024414062
2018-04-04 08:13:32,700.7999877929688
2018-04-04 08:18:34,715.52001953125
2018-04-04 08:23:36,731.52001953125
2018-04-04 08:28:37,800.0
2018-04-04 08:29:53,802.5599975585938
2018-04-04 08:34:55,806.4000244140625
2018-04-04 08:39:56,800.0
2018-04-04 08:44:57,805.760009765625
2018-04-04 08:49:58,780.7999877929688
2018-04-04 08:55:00,795.52001953125
2018-04-04 09:00:02,810.8800048828125
2018-04-04 09:05:03,788.47998046875
2018-04-04 09:10:04,760.9600219726562
2018-04-04 09:15:05,740.47998046875
2018-04-04 09:20:07,764.7999877929688
2018-04-04 09:25:08,754.5599975585938
2018-04-04 09:30:09,743.6799926757812
2018-04-04 09:35:10,725.760009765625
2018-04-04 09:40:11,724.47998046875
2018-04-04 09:45:12,709.760009765625
2018-04-04 09:50:13,696.9600219726562
2018-04-04 09:55:14,669.4400024414062
2018-04-04 10:00:15,646.719970703125
2018-04-04 10:05:17,660.47998046875
2018-04-04 10:10:18,702.719970703125
2018-04-04 10:15:19,769.9199829101562
2018-04-04 10:17:50,817.9199829101562
2018-04-04 10:22:51,823.6799926757812
2018-04-04 10:27:53,785.9199829101562
2018-04-04 10:32:54,750.719970703125
2018-04-04 10:37:55,752.0
2018-04-04 10:42:56,744.9600219726562
2018-04-04 10:47:57,758.4000244140625
2018-04-04 10:52:58,759.6799926757812
2018-04-04 10:57:59,768.0
2018-04-04 11:03:00,741.760009765625
2018-04-04 11:08:01,736.0
2018-04-04 11:13:02,733.4400024414062
2018-04-04 11:18:03,722.5599975585938
2018-04-04 11:23:05,720.0
2018-04-04 11:24:20,715.52001953125
2018-04-04 11:29:21,693.760009765625
2018-04-04 11:34:21,698.8800048828125
2018-04-04 11:39:23,709.760009765625
2018-04-04 11:44:23,736.0
2018-04-04 11:49:24,736.6400146484375
2018-04-04 11:54:25,733.4400024414062
2018-04-04 11:59:26,730.8800048828125
2018-04-04 12:04:28,745.5999755859375
2018-04-04 12:09:29,740.47998046875
2018-04-04 12:14:30,749.4400024414062
2018-04-04 12:19:31,742.4000244140625
2018-04-04 12:24:32,776.9600219726562
2018-04-04 12:29:33,762.8800048828125
2018-04-04 12:34:34,739.8400268554688
2018-04-04 12:39:36,682.8800048828125
2018-04-04 12:44:36,642.8800048828125
2018-04-04 12:49:37,752.0
2018-04-04 12:54:38,800.0
2018-04-04 12:59:39,797.4400024414062
2018-04-04 13:04:40,792.9600219726562
2018-04-04 13:09:41,793.5999755859375
2018-04-04 13:13:27,822.4000244140625
2018-04-04 13:18:28,828.7999877929688
2018-04-04 13:23:29,776.9600219726562
2018-04-04 13:28:30,760.9600219726562
2018-04-04 13:33:31,738.5599975585938
2018-04-04 13:38:32,736.0
2018-04-04 13:43:33,736.6400146484375
2018-04-04 13:48:34,718.719970703125
2018-04-04 13:53:35,701.4400024414062
2018-04-04 13:58:36,685.4400024414062
2018-04-04 14:03:37,619.8400268554688
2018-04-04 14:04:53,603.8400268554688
2018-04-04 14:09:53,565.760009765625
2018-04-04 14:14:55,554.8800048828125
2018-04-04 14:19:56,531.8400268554688
2018-04-04 14:24:57,515.8400268554688
2018-04-04 14:27:28,502.7200012207031
2018-04-04 14:32:29,494.7200012207031
2018-04-04 14:37:30,536.9600219726562
2018-04-04 14:42:31,489.9200134277344
2018-04-04 14:47:32,488.0
2018-04-04 14:52:33,494.7200012207031
2018-04-04 14:57:34,493.760009765625
2018-04-04 15:02:34,489.9200134277344
2018-04-04 15:07:35,480.0
2018-04-04 15:12:36,472.9599914550781
2018-04-04 15:17:37,459.8399963378906
2018-04-04 15:22:38,460.79998779296875
2018-04-04 15:27:39,458.8800048828125
2018-04-04 15:32:40,461.760009765625
2018-04-04 15:37:41,453.760009765625
2018-04-04 15:42:42,448.9599914550781
2018-04-04 15:47:42,453.760009765625
2018-04-04 15:52:43,448.0
2018-04-04 15:57:44,443.8399963378906
2018-04-04 16:02:45,449.9200134277344
2018-04-04 16:07:46,454.7200012207031
2018-04-04 16:12:46,451.8399963378906
2018-04-04 16:17:47,456.9599914550781
2018-04-04 16:22:48,464.0
2018-04-04 16:27:49,472.0
2018-04-04 16:32:49,510.7200012207031
2018-04-04 16:37:50,506.8800048828125
2018-04-04 16:42:51,496.9599914550781
2018-04-04 16:47:52,489.9200134277344
2018-04-04 16:52:52,490.8800048828125
2018-04-04 16:57:53,480.9599914550781
2018-04-04 17:02:54,480.0
2018-04-04 17:07:55,473.9200134277344
2018-04-04 17:12:56,476.79998779296875
2018-04-04 17:17:57,467.8399963378906
2018-04-04 17:22:57,461.760009765625
2018-04-04 17:27:58,457.9200134277344
2018-04-04 17:32:59,449.9200134277344
2018-04-04 17:38:00,448.0
2018-04-04 17:43:01,450.8800048828125
2018-04-04 17:48:02,445.760009765625
2018-04-04 17:53:02,449.9200134277344
2018-04-04 17:58:03,442.8800048828125
2018-04-04 18:03:04,444.79998779296875
2018-04-04 18:08:04,441.9200134277344
2018-04-04 18:13:05,446.7200012207031
2018-04-04 18:18:06,456.0
2018-04-04 18:23:07,461.760009765625
2018-04-04 18:28:07,466.8800048828125
2018-04-04 18:33:08,461.760009765625
2018-04-04 18:38:09,466.8800048828125
2018-04-04 18:43:10,458.8800048828125
2018-04-04 18:48:10,460.79998779296875
2018-04-04 18:53:11,452.79998779296875
2018-04-04 18:58:12,456.0
2018-04-04 19:03:12,454.7200012207031
2018-04-04 19:08:13,459.8399963378906
2018-04-04 19:13:14,461.760009765625
2018-04-04 19:18:15,448.9599914550781
2018-04-04 19:23:15,443.8399963378906
2018-04-04 19:28:16,452.79998779296875
2018-04-04 19:33:17,446.7200012207031
2018-04-04 19:38:17,449.9200134277344
2018-04-04 19:43:18,456.9599914550781
2018-04-04 19:48:19,453.760009765625
2018-04-04 19:53:20,448.0
2018-04-04 19:58:21,448.9599914550781
2018-04-04 20:03:22,456.0
2018-04-04 20:08:22,453.760009765625
2018-04-04 20:13:23,440.9599914550781
2018-04-04 20:18:24,449.9200134277344
2018-04-04 20:23:24,443.8399963378906
2018-04-04 20:28:25,448.9599914550781
2018-04-04 20:38:26,448.0
2018-04-04 20:43:27,443.8399963378906
2018-04-04 20:48:28,438.7200012207031
2018-04-04 20:53:29,449.9200134277344
2018-04-04 20:58:29,444.79998779296875
2018-04-04 21:03:30,438.7200012207031
2018-04-04 21:08:31,440.0
2018-04-04 21:13:31,443.8399963378906
2018-04-04 21:18:32,450.8800048828125
2018-04-04 21:23:33,443.8399963378906
2018-04-04 21:28:33,444.79998779296875
2018-04-04 21:33:34,438.7200012207031
2018-04-04 21:38:35,440.9599914550781
2018-04-04 21:43:36,440.0
2018-04-04 21:48:36,443.8399963378906
2018-04-04 21:53:37,433.9200134277344
2018-04-04 21:58:37,441.9200134277344
2018-04-04 22:03:38,440.9599914550781
2018-04-04 22:13:40,440.0
2018-04-04 22:18:40,444.79998779296875
2018-04-04 22:23:41,436.79998779296875
2018-04-04 22:28:42,438.7200012207031
2018-04-04 22:33:43,441.9200134277344
2018-04-04 22:38:44,437.760009765625
2018-04-04 22:43:45,444.79998779296875
2018-04-04 22:48:45,437.760009765625
2018-04-04 22:53:46,430.7200012207031
2018-04-04 22:58:47,438.7200012207031
2018-04-04 23:03:48,436.79998779296875
2018-04-04 23:08:49,440.0
2018-04-04 23:13:50,442.8800048828125
2018-04-04 23:18:50,443.8399963378906
2018-04-04 23:23:51,440.9599914550781
2018-04-04 23:28:52,433.9200134277344
2018-04-04 23:38:54,432.9599914550781
2018-04-04 23:43:55,438.7200012207031
2018-04-04 23:48:56,432.9599914550781
2018-04-04 23:53:56,430.7200012207031
2018-04-04 23:58:57,436.79998779296875
2018-04-05 00:03:57,432.9599914550781
2018-04-05 00:08:58,434.8800048828125
2018-04-05 00:13:59,427.8399963378906
2018-04-05 00:18:59,430.7200012207031
2018-04-05 00:24:00,436.79998779296875
2018-04-05 00:29:01,434.8800048828125
2018-04-05 00:34:02,437.760009765625
2018-04-05 00:39:02,430.7200012207031
2018-04-05 00:44:03,432.0
2018-04-05 00:49:04,426.8800048828125
2018-04-05 00:54:05,434.8800048828125
2018-04-05 00:59:05,425.9200134277344
2018-04-05 01:04:06,421.760009765625
2018-04-05 01:09:07,432.0
2018-04-05 01:14:07,429.760009765625
2018-04-05 01:19:08,427.8399963378906
2018-04-05 01:29:10,425.9200134277344
2018-04-05 01:39:11,432.9599914550781
2018-04-05 01:44:12,437.760009765625
2018-04-05 01:49:13,435.8399963378906
2018-04-05 01:59:14,433.9200134277344
2018-04-05 02:04:15,437.760009765625
2018-04-05 02:09:16,436.79998779296875
2018-04-05 02:14:16,440.9599914550781
2018-04-05 02:19:17,442.8800048828125
2018-04-05 02:24:18,436.79998779296875
2018-04-05 02:29:18,432.0
2018-04-05 02:34:19,426.8800048828125
2018-04-05 02:39:20,428.79998779296875
2018-04-05 02:44:21,429.760009765625
2018-04-05 02:49:22,428.79998779296875
2018-04-05 02:54:23,429.760009765625
2018-04-05 02:59:24,427.8399963378906
2018-04-05 03:04:24,432.9599914550781
2018-04-05 03:09:25,428.79998779296875
2018-04-05 03:14:26,424.0
2018-04-05 03:19:26,432.0
2018-04-05 03:24:27,427.8399963378906
2018-04-05 03:29:28,424.9599914550781
2018-04-05 03:34:28,422.7200012207031
2018-04-05 03:39:29,430.7200012207031
2018-04-05 03:44:30,420.79998779296875
2018-04-05 03:54:32,428.79998779296875
2018-04-05 03:59:33,432.0
2018-04-05 04:04:33,446.7200012207031
2018-04-05 04:09:34,461.760009765625
2018-04-05 04:14:35,459.8399963378906
2018-04-05 04:19:35,457.9200134277344
2018-04-05 04:24:36,448.0
2018-04-05 04:29:37,450.8800048828125
2018-04-05 04:34:38,456.0
2018-04-05 04:39:38,448.0
2018-04-05 04:44:39,450.8800048828125
2018-04-05 04:49:40,452.79998779296875
2018-04-05 04:54:41,450.8800048828125
2018-04-05 04:59:41,454.7200012207031
2018-04-05 05:04:42,456.0
2018-04-05 05:09:43,441.9200134277344
2018-04-05 05:14:44,432.9599914550781
2018-04-05 05:19:45,440.0
2018-04-05 05:24:45,432.9599914550781
2018-04-05 05:29:46,434.8800048828125
2018-04-05 05:34:47,452.79998779296875
2018-04-05 05:39:48,450.8800048828125
2018-04-05 05:49:50,442.8800048828125
2018-04-05 05:54:51,441.9200134277344
2018-04-05 05:59:52,446.7200012207031
2018-04-05 06:04:53,457.9200134277344
2018-04-05 06:09:54,459.8399963378906
2018-04-05 06:14:55,516.7999877929688
2018-04-05 06:19:57,586.8800048828125
2018-04-05 06:22:27,606.719970703125
2018-04-05 06:27:28,668.7999877929688
2018-04-05 06:32:29,684.7999877929688
2018-04-05 06:37:30,680.9600219726562
2018-04-05 06:42:32,679.6799926757812
2018-04-05 06:47:33,674.5599975585938
2018-04-05 06:52:34,682.8800048828125
2018-04-05 06:57:35,681.5999755859375
2018-04-05 07:02:37,686.719970703125
2018-04-05 07:07:38,693.760009765625
2018-04-05 07:12:39,698.8800048828125
2018-04-05 07:17:40,706.5599975585938
2018-04-05 07:22:41,724.47998046875
2018-04-05 07:27:42,711.6799926757812
2018-04-05 07:32:43,720.0
2018-04-05 07:37:45,768.0
2018-04-05 07:42:46,768.6400146484375
2018-04-05 07:47:47,747.52001953125
2018-04-05 07:52:48,725.760009765625
2018-04-05 07:57:49,698.8800048828125
2018-04-05 08:02:51,702.719970703125
2018-04-05 08:07:52,698.8800048828125
2018-04-05 08:12:53,695.6799926757812
2018-04-05 08:17:54,702.719970703125
2018-04-05 08:22:55,688.6400146484375
2018-04-05 08:27:56,685.4400024414062
2018-04-05 08:32:57,688.0
2018-04-05 08:37:58,678.4000244140625
2018-04-05 08:43:00,658.5599975585938
2018-04-05 08:48:00,642.8800048828125
2018-04-05 08:53:02,617.9199829101562
2018-04-05 08:58:03,624.0
2018-04-05 09:03:04,650.8800048828125
2018-04-05 09:08:05,668.7999877929688
2018-04-05 09:13:06,650.8800048828125
2018-04-05 09:18:08,652.7999877929688
2018-04-05 09:23:09,651.8400268554688
2018-04-05 09:28:10,642.8800048828125
2018-04-05 09:33:11,637.760009765625
2018-04-05 09:38:12,634.8800048828125
2018-04-05 09:43:13,626.8800048828125
2018-04-05 09:48:14,619.8400268554688
2018-04-05 09:53:15,628.7999877929688
2018-04-05 09:58:17,608.0
2018-04-05 10:03:18,627.8400268554688
2018-04-05 10:08:19,660.47998046875
2018-04-05 10:13:20,707.8400268554688
2018-04-05 10:18:22,805.760009765625
2018-04-05 10:19:37,820.47998046875
2018-04-05 10:24:38,850.5599975585938
2018-04-05 10:29:39,848.0
2018-04-05 10:34:40,845.4400024414062
2018-04-05 10:39:41,822.4000244140625
2018-04-05 10:44:42,824.9600219726562
2018-04-05 10:49:43,835.8400268554688
2018-04-05 10:54:44,822.4000244140625
2018-04-05 11:09:48,812.7999877929688
2018-04-05 11:14:49,827.52001953125
2018-04-05 11:19:51,817.9199829101562
2018-04-05 11:24:52,810.8800048828125
2018-04-05 11:29:53,800.0
2018-04-05 11:34:54,772.47998046875
2018-04-05 11:39:55,801.9199829101562
2018-04-05 11:44:56,813.4400024414062
2018-04-05 11:49:57,807.6799926757812
2018-04-05 11:54:58,800.0
2018-04-05 12:05:01,774.4000244140625
2018-04-05 12:10:01,778.8800048828125
2018-04-05 12:15:03,787.8400268554688
2018-04-05 12:20:04,764.7999877929688
2018-04-05 12:25:05,754.5599975585938
2018-04-05 12:30:06,727.6799926757812
2018-04-05 12:31:21,715.52001953125
2018-04-05 12:36:22,712.9600219726562
2018-04-05 12:41:23,723.8400268554688
2018-04-05 12:46:24,676.47998046875
2018-04-05 12:51:25,640.0
2018-04-05 12:56:27,637.760009765625
2018-04-05 13:01:28,635.8400268554688
2018-04-05 13:06:29,629.760009765625
2018-04-05 13:11:30,640.9600219726562
2018-04-05 13:16:31,641.9199829101562
2018-04-05 13:21:32,635.8400268554688
2018-04-05 13:26:33,616.0
2018-04-05 13:31:34,589.760009765625
2018-04-05 13:36:35,570.8800048828125
2018-04-05 13:41:36,563.8400268554688
2018-04-05 13:46:37,557.760009765625
2018-04-05 13:51:38,549.760009765625
2018-04-05 13:56:39,537.9199829101562
2018-04-05 14:01:40,533.760009765625
2018-04-05 14:06:41,534.719970703125
2018-04-05 14:11:42,521.9199829101562
2018-04-05 14:12:57,515.8400268554688
2018-04-05 14:17:58,506.8800048828125
2018-04-05 14:22:59,497.9200134277344
2018-04-05 14:28:00,488.0
2018-04-05 14:33:01,496.9599914550781
2018-04-05 14:38:02,491.8399963378906
2018-04-05 14:43:03,480.0
2018-04-05 14:48:04,476.79998779296875
2018-04-05 14:53:04,477.760009765625
2018-04-05 15:03:06,469.760009765625
2018-04-05 15:08:07,472.9599914550781
2018-04-05 15:13:08,474.8800048828125
2018-04-05 15:18:09,477.760009765625
2018-04-05 15:23:10,474.8800048828125
2018-04-05 15:28:11,469.760009765625
2018-04-05 15:33:12,474.8800048828125
2018-04-05 15:38:13,468.79998779296875
2018-04-05 15:48:15,470.7200012207031
2018-04-05 15:53:16,477.760009765625
2018-04-05 15:58:17,468.79998779296875
2018-04-05 16:03:18,474.8800048828125
2018-04-05 16:08:19,475.8399963378906
2018-04-05 16:13:20,472.9599914550781
2018-04-05 16:18:20,468.79998779296875
2018-04-05 16:23:22,464.9599914550781
2018-04-05 16:28:23,454.7200012207031
2018-04-05 16:33:23,452.79998779296875
2018-04-05 16:38:24,450.8800048828125
2018-04-05 16:43:25,459.8399963378906
2018-04-05 16:48:26,452.79998779296875
2018-04-05 16:53:27,451.8399963378906
2018-04-05 16:58:28,448.9599914550781
2018-04-05 17:03:29,460.79998779296875
2018-04-05 17:08:29,462.7200012207031
2018-04-05 17:13:30,452.79998779296875
2018-04-05 17:18:31,458.8800048828125
2018-04-05 17:23:32,445.760009765625
2018-04-05 17:28:33,450.8800048828125
2018-04-05 17:33:34,458.8800048828125
2018-04-05 17:38:35,448.0
2018-04-05 17:43:35,445.760009765625
2018-04-05 17:48:36,444.79998779296875
2018-04-05 17:53:37,442.8800048828125
2018-04-05 17:58:38,445.760009765625
2018-04-05 18:03:39,449.9200134277344
2018-04-05 18:13:41,448.9599914550781
2018-04-05 18:18:41,444.79998779296875
2018-04-05 18:23:42,445.760009765625
2018-04-05 18:28:43,452.79998779296875
2018-04-05 18:33:44,446.7200012207031
2018-04-05 18:38:45,448.0
2018-04-05 18:43:46,448.9599914550781
2018-04-05 18:48:47,440.9599914550781
2018-04-05 18:53:47,444.79998779296875
2018-04-05 18:58:48,448.9599914550781
2018-04-05 19:03:49,458.8800048828125
2018-04-05 19:08:50,449.9200134277344
2018-04-05 19:13:50,451.8399963378906
2018-04-05 19:18:51,449.9200134277344
2018-04-05 19:23:52,454.7200012207031
2018-04-05 19:28:53,443.8399963378906
2018-04-05 19:33:54,440.0
2018-04-05 19:38:54,448.0
2018-04-05 19:43:55,445.760009765625
2018-04-05 19:53:57,444.79998779296875
2018-04-05 19:58:58,442.8800048828125
2018-04-05 20:03:58,452.79998779296875
2018-04-05 20:08:59,451.8399963378906
2018-04-05 20:14:00,448.9599914550781
2018-04-05 20:24:02,449.9200134277344
2018-04-05 20:29:03,443.8399963378906
2018-04-05 20:34:04,440.9599914550781
2018-04-05 20:39:04,438.7200012207031
2018-04-05 20:44:05,448.9599914550781
2018-04-05 20:49:06,443.8399963378906
2018-04-05 20:54:07,435.8399963378906
2018-04-05 20:59:08,451.8399963378906
2018-04-05 21:04:08,438.7200012207031
2018-04-05 21:09:09,432.9599914550781
2018-04-05 21:14:10,435.8399963378906
2018-04-05 21:19:11,442.8800048828125
2018-04-05 21:24:11,437.760009765625
2018-04-05 21:29:12,433.9200134277344
2018-04-05 21:39:14,442.8800048828125
2018-04-05 21:44:14,438.7200012207031
2018-04-05 21:49:15,437.760009765625
2018-04-05 21:54:16,436.79998779296875
2018-04-05 21:59:16,440.0
2018-04-05 22:04:17,429.760009765625
2018-04-05 22:09:18,432.0
2018-04-05 22:14:18,435.8399963378906
2018-04-05 22:19:19,429.760009765625
2018-04-05 22:24:20,427.8399963378906
2018-04-05 22:29:21,436.79998779296875
2018-04-05 22:34:22,428.79998779296875
2018-04-05 22:39:23,435.8399963378906
2018-04-05 22:44:24,446.7200012207031
2018-04-05 22:49:24,429.760009765625
2018-04-05 22:54:25,428.79998779296875
2018-04-05 22:59:26,433.9200134277344
2018-04-05 23:04:27,428.79998779296875
2018-04-05 23:09:28,434.8800048828125
2018-04-05 23:14:29,432.0
2018-04-05 23:19:29,427.8399963378906
2018-04-05 23:24:30,435.8399963378906
2018-04-05 23:29:31,434.8800048828125
2018-04-05 23:34:32,432.9599914550781
2018-04-05 23:39:33,427.8399963378906
2018-04-05 23:44:34,426.8800048828125
2018-04-05 23:49:34,425.9200134277344
2018-04-05 23:54:35,429.760009765625
2018-04-05 23:59:36,424.9599914550781
2018-04-06 00:04:37,427.8399963378906
2018-04-06 00:09:37,432.0
2018-04-06 00:14:38,429.760009765625
2018-04-06 00:19:39,433.9200134277344
2018-04-06 00:24:39,435.8399963378906
2018-04-06 00:29:40,426.8800048828125
2018-04-06 00:34:41,427.8399963378906
2018-04-06 00:39:42,433.9200134277344
2018-04-06 00:44:43,438.7200012207031
2018-04-06 00:49:43,436.79998779296875
2018-04-06 00:54:44,432.9599914550781
2018-04-06 00:59:44,433.9200134277344
2018-04-06 01:04:45,436.79998779296875
2018-04-06 01:09:46,430.7200012207031
2018-04-06 01:14:46,428.79998779296875
2018-04-06 01:19:47,422.7200012207031
2018-04-06 01:24:48,432.9599914550781
2018-04-06 01:29:49,434.8800048828125
2018-04-06 01:34:49,426.8800048828125
2018-04-06 01:39:50,436.79998779296875
2018-04-06 01:44:51,429.760009765625
2018-04-06 01:49:52,432.9599914550781
2018-04-06 01:54:52,432.0
2018-04-06 01:59:53,428.79998779296875
2018-04-06 02:04:54,432.0
2018-04-06 02:09:54,435.8399963378906
2018-04-06 02:14:55,432.9599914550781
2018-04-06 02:19:56,430.7200012207031
2018-04-06 02:24:57,429.760009765625
2018-04-06 02:29:58,427.8399963378906
2018-04-06 02:34:58,428.79998779296875
2018-04-06 02:39:59,425.9200134277344
2018-04-06 02:45:00,427.8399963378906
2018-04-06 02:50:01,434.8800048828125
2018-04-06 02:55:01,429.760009765625
2018-04-06 03:00:02,432.0
2018-04-06 03:05:03,425.9200134277344
2018-04-06 03:10:04,433.9200134277344
2018-04-06 03:15:04,434.8800048828125
2018-04-06 03:20:05,432.0
2018-04-06 03:25:06,436.79998779296875
2018-04-06 03:30:07,427.8399963378906
2018-04-06 03:35:08,429.760009765625
2018-04-06 03:40:09,442.8800048828125
2018-04-06 03:45:10,435.8399963378906
2018-04-06 03:50:11,429.760009765625
2018-04-06 03:55:11,432.9599914550781
2018-04-06 04:00:12,426.8800048828125
2018-04-06 04:05:13,428.79998779296875
2018-04-06 04:10:13,458.8800048828125
2018-04-06 04:15:14,468.79998779296875
2018-04-06 04:20:15,450.8800048828125
2018-04-06 04:25:16,453.760009765625
2018-04-06 04:30:17,452.79998779296875
2018-04-06 04:35:18,459.8399963378906
2018-04-06 04:40:19,465.9200134277344
2018-04-06 04:45:19,458.8800048828125
2018-04-06 04:50:20,444.79998779296875
2018-04-06 04:55:21,448.9599914550781
2018-04-06 05:00:22,450.8800048828125
2018-04-06 05:05:22,444.79998779296875
2018-04-06 05:10:23,448.9599914550781
2018-04-06 05:15:24,448.0
2018-04-06 05:20:25,449.9200134277344
2018-04-06 05:25:26,437.760009765625
2018-04-06 05:30:27,445.760009765625
2018-04-06 05:35:28,444.79998779296875
2018-04-06 05:40:29,456.0
2018-04-06 05:50:31,469.760009765625
2018-04-06 05:55:32,474.8800048828125
2018-04-06 06:00:33,476.79998779296875
2018-04-06 06:05:34,477.760009765625
2018-04-06 06:10:35,480.9599914550781
2018-04-06 06:15:36,485.760009765625
2018-04-06 06:20:37,513.9199829101562
2018-04-06 06:25:39,581.760009765625
2018-04-06 06:29:24,622.719970703125
2018-04-06 06:34:25,660.47998046875
2018-04-06 06:39:27,730.8800048828125
2018-04-06 06:44:27,773.760009765625
2018-04-06 06:49:28,771.8400268554688
2018-04-06 06:54:29,758.4000244140625
2018-04-06 06:59:30,765.4400024414062
2018-04-06 07:04:31,763.52001953125
2018-04-06 07:09:32,761.5999755859375
2018-04-06 07:14:33,762.8800048828125
2018-04-06 07:19:34,752.6400146484375
2018-04-06 07:24:35,760.9600219726562
2018-04-06 07:29:36,722.5599975585938
2018-04-06 07:34:37,757.760009765625
2018-04-06 07:39:38,768.0
2018-04-06 07:44:39,748.7999877929688
2018-04-06 07:49:40,750.719970703125
2018-04-06 07:54:41,746.8800048828125
2018-04-06 07:59:43,759.6799926757812
2018-04-06 08:04:44,758.4000244140625
2018-04-06 08:09:45,768.0
2018-04-06 08:19:47,752.0
